fyear,at,bkvlps,invt,Lt,rectr,cogs,dvt,ebit,gp,ni,oiadp,revt,dvpsx_f,mkvalt,prch_f,Bankrupt
2009,541.853,13.997,47.612,168.581,84.346,379.436,17.067,-13.714,39.41,-94.142,-13.714,418.846,0.64,408.0204,17,no
2009,723.89,13.4112,39.07,553.3,93.295,666.451,0,64.277,179.576,-12.058,64.277,846.027,0,233.1576,30.5,yes
2009,926.503,16.6969,85.57,449.257,95.761,375.334,0,102.354,216.182,61.011,102.354,591.516,0,470.5226,24.62,yes
2009,1702.364,13.9152,0,1082.937,103.456,3413.405,0,138.135,689.459,83.671,138.135,4102.864,0,972.25,22.5,yes
2009,855.5,8.9332,87,657.2,103.8,755.5,0,81.3,148.9,23.5,81.3,904.4,0,410.885,19.5,yes
2009,558.001,13.8919,170.96,239.793,105.832,720.979,1.361,-37.072,91.659,-26.903,-37.072,812.638,0.06,313.5831,14.41,no
2009,4340.256,18.8701,0,1888.252,109.311,180.608,303.316,-202.945,92.541,-298.192,-202.945,273.149,2.52,3622.7551,28.25,no
2009,1246.6,5.9586,157.2,671,158.4,813.2,0,109.5,295.1,56.3,109.5,1108.3,0,1253.868,13.9199,yes
2009,1253.452,14.4493,83.671,821.461,190.809,855.286,0,20.211,138.114,231.702,20.211,993.4,0,945.0442,34.89,yes
2009,1604.64,11.1723,251.397,1227.933,208.941,1661.308,0,21.656,328.783,116.119,21.656,1990.091,0,586.0188,50,no
2009,3302.6,33.0693,445,1394.7,223.5,1996.4,0,115.9,783.6,77.7,115.9,2780,0,2235.9056,45.45,yes
2009,16658,16.6786,0,14740,248,2895,0,1150,3860,11366,1150,6755,0,4076.039,39.75,yes
2009,16658,16.6786,0,14740,248,2895,0,1150,3860,11366,1150,6755,0,4076.039,39.75,yes
2009,3762.454,41.4581,52.837,2949.543,277.091,1580.839,12.468,191.577,421.166,65.623,191.577,2002.005,0,1064.5183,56.88,yes
2009,10093,2.1697,0,9871,290,2682,0,411,2449,-47,411,5131,0,1342.4384,14.14,yes
2009,2488,-8.9671,0,2848,328,1770,4,2,766,-141,2,2536,0,858.135,15.52,yes
2009,9567,29.7695,241,5252,400,1236,0,924,1073,494,924,2309,0,2213.3407,20.2,yes
2009,3118,0.6546,540,2946,471,1943,0,95,598,-293,95,2541,0,298.767,1.55,yes
2009,1956.226,4.3959,418.396,1608.188,488.942,2060.112,0,97.335,625.696,-11.814,97.335,2685.808,0,435.4618,8.87,yes
2009,7167,22.0657,615,4284,552,3629,0,270,1174,64,270,4803,0,3276.792,26.8,yes
2009,28149.774,2.6345,0,27095.602,572.26,3089.18,59.352,54.59,54.59,-1284.689,54.59,3143.77,0.38,2067.95,13.24,yes
2009,7112,-36.2392,581,9081,644,3796,0,-236,570,-1553,-236,4366,0,6.347,1.25,yes
2009,16650,10.0407,209,12204,750,4880,0,1014,1684,149,1014,6564,0,4872.978,14.95,yes
2009,18118.667,39.5948,261.723,8120.625,771.417,1094.614,146.023,422.228,3143.732,546.627,422.228,4238.346,0.57,24569.1257,101.76,yes
2009,7843.941,7.4753,438.129,6476.709,878.837,7797.086,0,684.083,3361.302,240.308,684.083,11158.388,0,3262.6062,22.09,yes
2009,43539,0.3125,327,43294,1353,23481,0,83,4582,-1237,83,28063,0,8921.4079,12.65,yes
2009,43539,0.3125,327,43294,1353,23481,0,83,4582,-1237,83,28063,0,8921.4079,12.65,yes
2009,21154,12.9289,110,14563,1408,7146,569,2029,4645,994,2029,11791,1.16,16435.7172,34.18,yes
2009,30343.8,14.0853,0,26811.4,5819.7,3566.8,0,313.7,774.6,85.7,313.7,4341.4,0,1253.93,7.04,yes
2009,18886.367,-7.9548,0,20520.012,6515.75,3018.888,0,774.842,777.825,-14.613,774.842,3796.713,0,8.13,2.09,yes
2009,1856646,5.3501,283894,1701673,705958,95740,7674,5566,8419,-1606,5566,104159,0.01,5820729,7.585,yes
2010,21.495,0.1547,0,7.317,0,0.459,0,-1.314,0.141,-2.104,-1.314,0.6,0,11.2049,0.72,no
2010,41.41,7.0729,0.52,5.006,0,22.211,3.188,2.29,4.873,1.851,2.29,27.084,0.62,72.5727,16.5,no
2010,0.716,-0.0137,0,1.433,0.024,0.134,0,-0.256,0.164,-0.256,-0.256,0.298,0,1.0482,0.05,no
2010,7.535,0.7364,0.249,4.021,0.92,1.977,0,-1.136,4.223,-0.559,-1.136,6.2,0,4.7243,1.1,no
2010,20.496,0.1163,1.223,10.512,2.493,9.095,0.385,-1.693,5.537,-9.128,-1.693,14.632,0,8.062,0.6399,no
2010,16.986,3.4055,2.185,7.151,3.087,14.006,0.047,1.322,4.821,0.637,1.322,18.827,0,10.9744,4.43,no
2010,357.129,15.3518,36.256,151.354,8.758,918.9,10.82,45.258,342.925,25.381,45.258,1261.825,0.97,366.4654,31.195,no
